year,phase_id,phase_name,match_id,teams,date,local_time,gmt_time,results,description_url,press_conference_url,dir_id,p3_url,p2_url
2014,6,Pool F,4,MEX-TUN,06/06/2014,19:51,00:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=4&No=46149,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=4&No=46150,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-004.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-004.pdf
2014,6,Pool F,5,TUN-CUB,07/06/2014,15:30,20:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=5&No=46534,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=5&No=46174,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-005.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-005.pdf
2014,6,Pool F,7,MEX-TUR,07/06/2014,18:00,23:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=7&No=46179,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=7&No=46181,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-007.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-007.pdf
2014,6,Pool F,9,TUR-TUN,08/06/2014,14:00,19:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=9&No=46197,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=9&No=46200,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-009.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-009.pdf
2014,6,Pool F,11,MEX-CUB,08/06/2014,16:30,21:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=11&No=46205,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=11&No=46207,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-011.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-011.pdf
2014,6,Pool F,13,TUN-TUR,13/06/2014,15:00,14:00,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=13&No=46491,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=13&No=46502,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-013.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-013.pdf
2014,6,Pool F,15,MEX-CUB,13/06/2014,17:30,16:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=15&No=46508,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=15&No=46512,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-015.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-015.pdf
2014,6,Pool F,18,TUN-CUB,14/06/2014,15:00,14:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=18&No=46534,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=18&No=46536,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-018.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-018.pdf
2014,6,Pool F,20,MEX-TUR,14/06/2014,17:30,16:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=20&No=46542,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=20&No=46544,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-020.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-020.pdf
2014,6,Pool F,22,TUR-CUB,15/06/2014,15:00,14:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=22&No=46569,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=22&No=46571,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-022.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-022.pdf
2014,6,Pool F,24,TUN-MEX,15/06/2014,17:43,16:30,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=24&No=46580,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=24&No=46586,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-024.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-024.pdf
2014,7,Pool G,1,SVK-ESP,06/06/2014,17:14,21:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=1&No=46137,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=1&No=46572,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-001.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-001.pdf
2014,7,Pool G,3,PUR-CHN,06/06/2014,20:13,00:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=3&No=46141,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=3&No=46143,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-003.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-003.pdf
2014,7,Pool G,6,ESP-CHN,07/06/2014,17:11,21:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=6&No=46171,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=6&No=46175,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-006.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-006.pdf
2014,7,Pool G,8,PUR-SVK,07/06/2014,20:12,00:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=8&No=46177,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=8&No=46180,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-008.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-008.pdf
2014,7,Pool G,10,CHN-SVK,08/06/2014,17:11,21:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=10&No=46206,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=10&No=46531,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-010.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-010.pdf
2014,7,Pool G,12,PUR-ESP,08/06/2014,20:10,00:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=12&No=46213,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=12&No=46214,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-012.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-012.pdf
2014,7,Pool G,14,SVK-PUR,13/06/2014,17:30,15:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=14&No=46487,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=14&No=46495,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-014.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-014.pdf
2014,7,Pool G,16,CHN-ESP,13/06/2014,20:30,18:30,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=16&No=46503,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=16&No=46511,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-016.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-016.pdf
2014,7,Pool G,17,CHN-SVK,14/06/2014,15:00,13:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=17&No=46527,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=17&No=46531,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-017.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-017.pdf
2014,7,Pool G,19,ESP-PUR,14/06/2014,00:00,16:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=19&No=46543,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=19&No=46545,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-019.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-019.pdf
2014,7,Pool G,21,ESP-SVK,15/06/2014,00:00,13:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=21&No=46564,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=21&No=46572,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-021.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-021.pdf
2014,7,Pool G,23,PUR-CHN,15/06/2014,18:00,16:00,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=23&No=46575,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=23&No=46579,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-023.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-023.pdf
2014,8,Pool H - Final round,50,ITA-USA,16/07/2014,20:45,18:30,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=50&No=47271,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=50&No=47272,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-050.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-050.pdf
2014,8,Pool H - Final round,52,USA-AUS,17/07/2014,20:30,18:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=52&No=47295,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=52&No=47296,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-052.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-052.pdf
2014,8,Pool H - Final round,54,AUS-ITA,18/07/2014,20:30,18:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=54&No=47324,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=54&No=47325,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-054.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-054.pdf
2014,9,Pool I - Final round,49,IRI-RUS,16/07/2014,17:30,15:30,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=49&No=47260,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=49&No=47259,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-049.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-049.pdf
2014,9,Pool I - Final round,51,RUS-BRA,17/07/2014,17:30,15:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=51&No=47289,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=51&No=47290,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-051.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-051.pdf
2014,9,Pool I - Final round,53,BRA-IRI,18/07/2014,17:30,15:30,1-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=53&No=47319,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=53&No=47320,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-053.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-053.pdf
2014,10,Semifinals - Group 1,55,IRI-USA,19/07/2014,17:30,15:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=55&No=47346,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=55&No=47347,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-055.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-055.pdf
2014,10,Semifinals - Group 1,56,ITA-BRA,19/07/2014,20:30,18:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=56&No=47353,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=56&No=47354,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-056.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-056.pdf
2014,11,Finals - Group 1,57,IRI-ITA,20/07/2014,17:30,15:30,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=57&No=47368,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=57&No=47367,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-057.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-057.pdf
2014,11,Finals - Group 1,58,USA-BRA,20/07/2014,20:30,18:30,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=58&No=47371,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=58&No=47372,WL2014-1,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P3-058.pdf,http://www.fivb.org/vis_web/volley/WL2014-1/pdf/P2-058.pdf
2014,12,Semifinals - Group 2,73,BEL-FRA,11/07/2014,17:40,07:40,0-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=73&No=47153,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=73&No=47155,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-073.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-073.pdf
2014,12,Semifinals - Group 2,74,AUS-NED,11/07/2014,20:10,10:10,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=74&No=47158,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=74&No=47159,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-074.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-074.pdf
2014,13,Finals - Group 2,75,BEL-NED,12/07/2014,17:40,07:40,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=75&No=47167,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=75&No=47168,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-075.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-075.pdf
2014,13,Finals - Group 2,76,FRA-AUS,12/07/2014,20:10,10:10,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=76&No=47170,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=76&No=47171,WL2014-2,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P3-076.pdf,http://www.fivb.org/vis_web/volley/WL2014-2/pdf/P2-076.pdf
2014,14,Semifinals - Group 3,25,CUB-CHN,28/06/2014,14:00,11:00,3-2,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=25&No=46955,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=25&No=46957,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-025.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-025.pdf
2014,14,Semifinals - Group 3,26,TUR-SVK,28/06/2014,17:05,14:00,3-0,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=26&No=46961,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=26&No=46962,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-026.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-026.pdf
2014,15,Finals - Group 3,27,CHN-SVK,29/06/2014,14:00,11:00,3-1,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=27&No=46982,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=27&No=46983,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-027.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-027.pdf
2014,15,Finals - Group 3,28,TUR-CUB,29/06/2014,17:00,14:00,2-3,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=2&MatchNo=28&No=46989,http://www.fivb.org/EN/volleyball/competitions/WorldLeague/2014/viewMatchInfo.asp?Category=3&MatchNo=28&No=46990,WL2014-3,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P3-028.pdf,http://www.fivb.org/vis_web/volley/WL2014-3/pdf/P2-028.pdf
